eventname	subjectkey	rt_neut_fb	rt_rew_pos_fb	rt_loss_neg_fb
baseline_year_1_arm_1	NDAR_INV001619	468.02223847929645	456.9056588677337	449.7025280916082
baseline_year_1_arm_1	NDAR_INV001620	337.9680289798087	368.2114584044725	479.7815100602757
baseline_year_1_arm_1	NDAR_INV001621	370.5865290532668	456.3230069346311	294.25111582944834
baseline_year_1_arm_1	NDAR_INV001622	347.55804572795404	316.42667472761735	271.72991909273236
baseline_year_1_arm_1	NDAR_INV001623	243.58104398595697	211.7549541318189	369.6654581283331
baseline_year_1_arm_1	NDAR_INV001624	426.85350406585957	344.44661787250317	311.2056626545382
baseline_year_1_arm_1	NDAR_INV001625	368.34333359445174	206.71653200743117	402.2701629782399
baseline_year_1_arm_1	NDAR_INV001626	460.88147261154137	225.38123871191436	426.5674363750177
baseline_year_1_arm_1	NDAR_INV001627	213.51443661464657	451.15673272639265	433.22108249542754
baseline_year_1_arm_1	NDAR_INV001628	365.32393811430495	247.7898711790302	329.41627982906607
baseline_year_1_arm_1	NDAR_INV001629	386.3146098609987	377.61460788946584	450.34027009190504
baseline_year_1_arm_1	NDAR_INV001630	350.70517326700434	300.0123899199119	367.60127243814287
baseline_year_1_arm_1	NDAR_INV001631	284.80259514098833	305.1779697512583	486.05707281537656
baseline_year_1_arm_1	NDAR_INV001632	489.03102932075376	208.6138975333771	245.53730508247608
baseline_year_1_arm_1	NDAR_INV001633	364.2101167590855	337.9331653196856	419.49461393944966
baseline_year_1_arm_1	NDAR_INV001634	206.79969220116197	318.2103219234407	499.71546301400593
baseline_year_1_arm_1	NDAR_INV001635	242.11044448598315	232.49120562633985	311.1385636447431
baseline_year_1_arm_1	NDAR_INV001636	265.69479727536157	329.96298194859247	399.7919836826502
baseline_year_1_arm_1	NDAR_INV001637	262.233211610504	393.78998376217004	487.56738482470274
baseline_year_1_arm_1	NDAR_INV001638	282.4580649733442	224.03049051363266	342.9314428533487
baseline_year_1_arm_1	NDAR_INV001639	254.6033929777982	282.80248147169067	495.3405352222282
baseline_year_1_arm_1	NDAR_INV001640	260.80381322182836	405.70545954306385	457.9801465410894
baseline_year_1_arm_1	NDAR_INV001641	474.01821364821126	278.54320521111384	452.09976916807636
baseline_year_1_arm_1	NDAR_INV001642	339.6142310779853	493.06187778674587	241.27942322532294
baseline_year_1_arm_1	NDAR_INV001643	386.1025446419964	305.1939997086007	386.2249914139583
baseline_year_1_arm_1	NDAR_INV001644	472.99046236713207	352.04984509855325	315.0964599214817
baseline_year_1_arm_1	NDAR_INV001645	316.1659998464567	226.01657093820805	398.86736427052523
baseline_year_1_arm_1	NDAR_INV001646	285.96270053804847	248.48457818513083	325.35821293291286
baseline_year_1_arm_1	NDAR_INV001647	211.547566183054	359.55490054418436	316.18591029964057
baseline_year_1_arm_1	NDAR_INV001648	230.06568948373865	386.2310464973221	342.6317210436889
baseline_year_1_arm_1	NDAR_INV001649	314.37216463645615	386.9816704230763	250.74667936208937
baseline_year_1_arm_1	NDAR_INV001650	235.50499773250087	298.12671575562325	361.0334809059694
baseline_year_1_arm_1	NDAR_INV001651	408.16750801979805	279.04438930896333	203.05084913234907
baseline_year_1_arm_1	NDAR_INV001652	441.40397142075403	302.43165893547456	446.2545740877994
baseline_year_1_arm_1	NDAR_INV001653	462.41318510203183	349.9230102239295	257.9419046145349
baseline_year_1_arm_1	NDAR_INV001654	222.26895185010122	227.56707031098367	345.3346925939927
baseline_year_1_arm_1	NDAR_INV001655	211.94582520897143	346.15161199569917	423.83163176442787
baseline_year_1_arm_1	NDAR_INV001656	304.3839493763388	413.62408224482107	471.94953090312686
baseline_year_1_arm_1	NDAR_INV001657	246.27348004955687	360.77516492828124	203.5955763394678
baseline_year_1_arm_1	NDAR_INV001658	387.327369175543	286.5311545109618	414.3405251913728
baseline_year_1_arm_1	NDAR_INV001659	302.55682730987144	200.0915912231687	216.7417875896509
baseline_year_1_arm_1	NDAR_INV001660	229.60786321377253	203.80362949646093	303.9614872169501
baseline_year_1_arm_1	NDAR_INV001661	479.1747572372119	472.09372154118495	386.71421691744234
baseline_year_1_arm_1	NDAR_INV001662	344.12874032619953	397.5113501805178	283.4975108743882
baseline_year_1_arm_1	NDAR_INV001663	314.7037255240121	271.3456118426571	344.3984540956377
baseline_year_1_arm_1	NDAR_INV001664	477.6376494685296	450.9313499892221	236.9300541203342
baseline_year_1_arm_1	NDAR_INV001665	292.46470963304034	351.13097781244045	279.4997968557812
baseline_year_1_arm_1	NDAR_INV001666	213.86524725670444	320.05334298239495	259.9643683373081
baseline_year_1_arm_1	NDAR_INV001667	216.20292772360145	443.8323878313516	468.35590302761625
baseline_year_1_arm_1	NDAR_INV001668	272.0998728112682	243.7232304981433	323.5126823886103
baseline_year_1_arm_1	NDAR_INV001669	376.6054892767179	245.82274019000295	349.99672414005835
baseline_year_1_arm_1	NDAR_INV001670	442.7265697118561	287.9100496553834	208.53967128601647
baseline_year_1_arm_1	NDAR_INV001671	225.05125501726323	370.7306514288124	220.69662261392068
baseline_year_1_arm_1	NDAR_INV001672	326.6211251967138	492.8121947675506	293.7418578107438
baseline_year_1_arm_1	NDAR_INV001673	209.497973602139	330.08285240625656	486.8938550548831
baseline_year_1_arm_1	NDAR_INV001674	291.8858371770303	488.4695268990595	346.5947642791949
baseline_year_1_arm_1	NDAR_INV001675	264.0626817122334	332.4200381069775	400.84770991087777
baseline_year_1_arm_1	NDAR_INV001676	285.5882629788426	414.0684028183932	275.89467115940835
baseline_year_1_arm_1	NDAR_INV001677	481.22767467588443	338.69095266864804	313.3252445640748
baseline_year_1_arm_1	NDAR_INV001678	367.3124266657049	263.7785149792744	480.4481286865287
baseline_year_1_arm_1	NDAR_INV001679	209.89395660009183	325.78566564205215	211.14662676069761
baseline_year_1_arm_1	NDAR_INV001680	253.8487314485212	295.0254575587135	308.06506434721746
baseline_year_1_arm_1	NDAR_INV001681	237.92955093310096	449.2517179955262	412.412613393389
baseline_year_1_arm_1	NDAR_INV001682	353.8289120007699	247.6117990743342	497.42222900199795
baseline_year_1_arm_1	NDAR_INV001683	231.7426287765356	478.3583748850546	246.76384712394173
baseline_year_1_arm_1	NDAR_INV001684	481.82031881490997	379.05409591861314	469.2522607486957
baseline_year_1_arm_1	NDAR_INV001685	434.78943980838255	268.5109495530567	303.5161005534705
baseline_year_1_arm_1	NDAR_INV001686	258.02725495115726	421.3407194877843	205.43529740833387
baseline_year_1_arm_1	NDAR_INV001687	284.9126744537939	480.9980631985001	285.25342047146887
baseline_year_1_arm_1	NDAR_INV001688	413.95889262606516	427.3627613674477	384.54535902669886
baseline_year_1_arm_1	NDAR_INV001689	472.62110156579166	236.4276169755311	438.4997357985686
baseline_year_1_arm_1	NDAR_INV001690	491.46455577358574	328.5540356947131	384.73332139261896
baseline_year_1_arm_1	NDAR_INV001691	476.3946287301797	211.55084281780748	444.78300881719576
baseline_year_1_arm_1	NDAR_INV001692	299.37542958095884	248.55584329062657	484.93809896571315
baseline_year_1_arm_1	NDAR_INV001693	410.97401711841565	253.5579852725703	207.12665714003307
baseline_year_1_arm_1	NDAR_INV001694	338.0451113718456	485.73624198159496	310.1954243501631
baseline_year_1_arm_1	NDAR_INV001695	303.17985261898974	330.7652574962922	452.90900344389536
baseline_year_1_arm_1	NDAR_INV001696	330.8976237959219	283.7241631827658	323.4277562746389
baseline_year_1_arm_1	NDAR_INV001697	245.597566067948	475.8723293977446	497.7540820284423
baseline_year_1_arm_1	NDAR_INV001698	388.2398399152846	274.76463223958007	434.1248957737113
baseline_year_1_arm_1	NDAR_INV001699	470.3400199511811	218.24651005627786	381.25335456619064
baseline_year_1_arm_1	NDAR_INV001700	409.93790734107296	291.2922629667288	215.53004758072015
baseline_year_1_arm_1	NDAR_INV001701	308.6716975275031	449.29350294725094	217.37419000350917
baseline_year_1_arm_1	NDAR_INV001702	411.55140221386984	492.93664159586774	445.1354467501959
baseline_year_1_arm_1	NDAR_INV001703	440.5620477748545	458.31865837296493	252.1495462155173
baseline_year_1_arm_1	NDAR_INV001704	304.08614050519685	454.2139259152655	393.0255482290302
baseline_year_1_arm_1	NDAR_INV001705	204.06117790351723	207.63179207997334	280.3371066847111
baseline_year_1_arm_1	NDAR_INV001706	355.27095667589504	441.1358021231273	458.6672250604433
baseline_year_1_arm_1	NDAR_INV001707	259.8545493131437	385.81770371486203	242.03169298801149
baseline_year_1_arm_1	NDAR_INV001708	338.6254536299892	313.88029153146954	451.7270058290546
baseline_year_1_arm_1	NDAR_INV001709	229.9510646429084	435.1908875216361	392.45343446297755
baseline_year_1_arm_1	NDAR_INV001710	202.83562449252375	479.4588430378663	428.4746188846515
baseline_year_1_arm_1	NDAR_INV001711	355.82453373341843	302.0827071822295	478.22765318811366
baseline_year_1_arm_1	NDAR_INV001712	419.61358325827666	380.9271836975883	353.3979615609977
baseline_year_1_arm_1	NDAR_INV001713	358.99071409086173	410.7711237706772	250.13331770171342
baseline_year_1_arm_1	NDAR_INV001714	417.93786795331465	251.87160053488674	465.9670486917375
baseline_year_1_arm_1	NDAR_INV001715	340.6730905192727	268.567982124716	236.16708725790022
baseline_year_1_arm_1	NDAR_INV001716	258.425387210617	262.0815715182986	371.4064972098127
baseline_year_1_arm_1	NDAR_INV001717	349.7891483631598	203.51785779612663	422.36934807796325
baseline_year_1_arm_1	NDAR_INV001718	304.2557502670245	354.6368155705042	382.8526280745298
baseline_year_1_arm_1	NDAR_INV001719	340.7162163294437	242.97904725430143	340.2763395586056
baseline_year_1_arm_1	NDAR_INV001720	295.6435608895405	229.32082346917105	265.02798566992624
baseline_year_1_arm_1	NDAR_INV001721	273.54504478460973	378.242719993406	498.3430017279941
baseline_year_1_arm_1	NDAR_INV001722	476.06300022424983	403.9740446846872	440.30215674558127
baseline_year_1_arm_1	NDAR_INV001723	495.86734707588664	211.42851746728172	288.89832220056303
baseline_year_1_arm_1	NDAR_INV001724	272.1712658170354	315.7416892313316	381.7626121929547
baseline_year_1_arm_1	NDAR_INV001725	292.90723788750876	334.45843184904	227.17573675920204
baseline_year_1_arm_1	NDAR_INV001726	275.14658464235174	273.90126625914695	354.01211601908585
baseline_year_1_arm_1	NDAR_INV001727	442.05185315237145	221.65231291026845	227.413486805838
baseline_year_1_arm_1	NDAR_INV001728	228.26220885057126	397.91271909368874	455.97493184329494
baseline_year_1_arm_1	NDAR_INV001729	271.185984996149	285.2964561274581	262.8086111277548
baseline_year_1_arm_1	NDAR_INV001730	492.21333567875564	409.0880471503803	365.1283496895607
baseline_year_1_arm_1	NDAR_INV001731	439.0673627282322	232.37176766953158	350.8648200815863
baseline_year_1_arm_1	NDAR_INV001732	263.9777412603767	438.3859502721782	250.29177872722116
baseline_year_1_arm_1	NDAR_INV001733	274.08129133487085	328.42078110896557	417.51169929643135
baseline_year_1_arm_1	NDAR_INV001734	410.4156087946867	218.4649970555995	445.6350841463885
baseline_year_1_arm_1	NDAR_INV001735	225.81635343051641	332.07851192199314	470.23364817457593
baseline_year_1_arm_1	NDAR_INV001736	453.34328151982066	237.45484500592346	318.2715503851549
baseline_year_1_arm_1	NDAR_INV001737	296.572884228209	349.5594853542054	224.1427942045837
baseline_year_1_arm_1	NDAR_INV001738	295.8998678792798	469.6971700101776	307.7370523486234
baseline_year_1_arm_1	NDAR_INV001739	401.97325814084274	244.2728916551676	229.14442700132176
baseline_year_1_arm_1	NDAR_INV001740	480.44409594913225	334.6299157267545	307.19644724532026
baseline_year_1_arm_1	NDAR_INV001741	449.12469998891765	320.1088308695314	410.54753393326587
baseline_year_1_arm_1	NDAR_INV001742	278.8672652575848	220.72662063483764	260.36805067934506
baseline_year_1_arm_1	NDAR_INV001743	489.3826733999574	374.63574970143253	297.2387750274313
baseline_year_1_arm_1	NDAR_INV001744	414.3817305263612	277.9651586707768	216.84756345115315
baseline_year_1_arm_1	NDAR_INV001745	325.36142484886955	336.4441517766401	405.0241671787464
baseline_year_1_arm_1	NDAR_INV001746	399.896755070111	357.0628279595525	306.23649470476676
baseline_year_1_arm_1	NDAR_INV001747	307.1708523846949	202.92038420109026	481.0967621068502
baseline_year_1_arm_1	NDAR_INV001748	232.43256220509522	314.0875341216177	287.22669334188015
baseline_year_1_arm_1	NDAR_INV001749	385.47214077835116	226.93485406392838	240.5987790270727
baseline_year_1_arm_1	NDAR_INV001750	266.8980034524696	377.7493742422619	447.6490275579392
baseline_year_1_arm_1	NDAR_INV001751	239.31837767314772	436.44217412112545	251.64741696151526
baseline_year_1_arm_1	NDAR_INV001752	429.3983836017439	269.31962913902163	429.13198209246025
baseline_year_1_arm_1	NDAR_INV001753	374.5852403271564	262.1181323596275	280.82384421436876
baseline_year_1_arm_1	NDAR_INV001754	408.3087604062359	336.38697386848565	382.9743948389319
baseline_year_1_arm_1	NDAR_INV001755	210.25563276319417	435.51238191590227	387.3627052276496
baseline_year_1_arm_1	NDAR_INV001756	350.66875349470087	449.36654855945716	451.80764507209875
baseline_year_1_arm_1	NDAR_INV001757	322.0558568820192	204.47798671825092	370.7900723047195
baseline_year_1_arm_1	NDAR_INV001758	289.25626842081385	244.82036912436124	491.23529027219126
baseline_year_1_arm_1	NDAR_INV001759	330.1065346822806	460.39222580876714	277.35365378428213
baseline_year_1_arm_1	NDAR_INV001760	203.26416227215879	364.1448149572563	253.9296115390184
baseline_year_1_arm_1	NDAR_INV001761	465.26509702307163	352.8006204624866	484.6570441012505
baseline_year_1_arm_1	NDAR_INV001762	398.7562411381256	306.29657795570176	354.04528345516684
baseline_year_1_arm_1	NDAR_INV001763	427.02432394194716	203.84825259502665	247.33592569853224
baseline_year_1_arm_1	NDAR_INV001764	290.1937291011926	436.70893168079	419.5948322740085
baseline_year_1_arm_1	NDAR_INV001765	329.90641075545705	346.45779073689846	348.4986725410736
baseline_year_1_arm_1	NDAR_INV001766	434.8934116322155	385.73743528555815	324.6521939458441
baseline_year_1_arm_1	NDAR_INV001767	471.6287089602016	498.64827618271596	274.90432292227894
baseline_year_1_arm_1	NDAR_INV001768	472.12119860244223	215.12412534490792	289.5392849388877
baseline_year_1_arm_1	NDAR_INV001769	204.1033337216717	353.7151402112941	240.64925459382206
baseline_year_1_arm_1	NDAR_INV001770	442.19302727980283	330.0214362161029	456.7880760317841
baseline_year_1_arm_1	NDAR_INV001771	371.13867512561046	428.9106318650321	313.08495950379273
baseline_year_1_arm_1	NDAR_INV001772	256.6759526066325	258.08803052213744	264.2231953352912
baseline_year_1_arm_1	NDAR_INV001773	260.9478752595357	273.2445533094735	463.96836601313487
baseline_year_1_arm_1	NDAR_INV001774	387.57929665110356	373.8994937672011	319.96804205544987
baseline_year_1_arm_1	NDAR_INV001775	233.0396193723029	419.909048120872	462.5925970574623
baseline_year_1_arm_1	NDAR_INV001776	419.6211072483327	270.02533305299124	421.64828022108384
baseline_year_1_arm_1	NDAR_INV001777	367.5106423920113	397.9152328904785	299.90500379395246
baseline_year_1_arm_1	NDAR_INV001778	327.23130401627895	343.01473584246554	312.5157029416253
baseline_year_1_arm_1	NDAR_INV001779	340.51570563209117	390.9728792997988	449.35980311725285
baseline_year_1_arm_1	NDAR_INV001780	212.12964873800078	213.1603149153987	300.9734007267835
baseline_year_1_arm_1	NDAR_INV001781	200.87234849277175	271.37830676138293	331.15794789834536
baseline_year_1_arm_1	NDAR_INV001782	491.3737132266139	406.21001217001646	228.52737410326387
baseline_year_1_arm_1	NDAR_INV001783	441.686007525537	387.7953056864392	430.44911851970255
baseline_year_1_arm_1	NDAR_INV001784	231.06177170274282	497.8780163815211	433.2976590632998
baseline_year_1_arm_1	NDAR_INV001785	445.3521495167592	457.17381308940935	317.80823244324284
baseline_year_1_arm_1	NDAR_INV001786	426.31413519347655	372.24284285557445	283.12733509786693
baseline_year_1_arm_1	NDAR_INV001787	210.43682064299912	306.43184784689794	234.32540341208994
baseline_year_1_arm_1	NDAR_INV001788	458.3777997090058	388.53152691807026	491.40284185533335
baseline_year_1_arm_1	NDAR_INV001789	288.39827885759706	225.18107521070831	430.6663720671805
baseline_year_1_arm_1	NDAR_INV001790	229.99605207186866	322.4782734789722	328.75160871121244
baseline_year_1_arm_1	NDAR_INV001791	268.4648571161284	428.62625524611815	491.24504591398846
baseline_year_1_arm_1	NDAR_INV001792	416.56358198764235	385.9588934470242	242.27015691563508
baseline_year_1_arm_1	NDAR_INV001793	223.28609985210366	417.9336518487478	218.4276580161842
baseline_year_1_arm_1	NDAR_INV001794	379.88394682316414	337.17928393049783	250.42976037036541
baseline_year_1_arm_1	NDAR_INV001795	391.2835712631875	390.71799601471275	219.57448157053486
baseline_year_1_arm_1	NDAR_INV001796	353.1712809948083	231.7940203349506	244.45875846407267
baseline_year_1_arm_1	NDAR_INV001797	371.27210334750015	246.45177044349438	281.7310418088225
baseline_year_1_arm_1	NDAR_INV001798	226.14746138482357	430.02031770172954	386.5384934702238
baseline_year_1_arm_1	NDAR_INV001799	386.70763103856154	465.62636967296737	238.73344419169328
baseline_year_1_arm_1	NDAR_INV001800	375.27046511709904	404.68941787182746	308.5195048719188
baseline_year_1_arm_1	NDAR_INV001801	325.3111972334858	404.56685224405857	352.8561670953284
baseline_year_1_arm_1	NDAR_INV001802	416.6232917949464	229.90058214659493	398.0678527397411
baseline_year_1_arm_1	NDAR_INV001803	331.425564229261	369.100732836687	357.527739510952
baseline_year_1_arm_1	NDAR_INV001804	216.75635857274312	251.9578854446065	499.3517554042429
baseline_year_1_arm_1	NDAR_INV001805	231.54406160914266	416.5122212774223	497.37061607776684
baseline_year_1_arm_1	NDAR_INV001806	413.87851336658855	345.64196860922783	301.2739361475794
baseline_year_1_arm_1	NDAR_INV001807	344.5995021708424	408.6438079168231	318.3034295167191
baseline_year_1_arm_1	NDAR_INV001808	483.3355684892412	347.89325608152774	485.68039027655897
baseline_year_1_arm_1	NDAR_INV001809	329.96590125095645	208.3338723176826	436.78009019423655
baseline_year_1_arm_1	NDAR_INV001810	406.60515813086374	454.1103428831774	383.5112081988179
baseline_year_1_arm_1	NDAR_INV001811	444.02556512250317	325.01071963386585	237.42544376974615
baseline_year_1_arm_1	NDAR_INV001812	312.40696825645495	271.8347494416285	316.9782277799373
baseline_year_1_arm_1	NDAR_INV001813	360.5342361378912	451.71521963224	248.01805458514343
baseline_year_1_arm_1	NDAR_INV001814	294.39504455660204	347.2579922332084	336.81498710232245
baseline_year_1_arm_1	NDAR_INV001815	388.0211166619999	455.8645074978135	422.58089892134234
baseline_year_1_arm_1	NDAR_INV001816	302.87418875564316	420.87684507839765	302.5487179781732
baseline_year_1_arm_1	NDAR_INV001817	255.35843495823994	202.56358279719853	283.4533754089194
baseline_year_1_arm_1	NDAR_INV001818	429.989410596206	413.1232918546247	424.5204015096708
baseline_year_1_arm_1	NDAR_INV001819	259.6844825740508	483.06792892817964	287.60514471348404
baseline_year_1_arm_1	NDAR_INV001820	270.9333363703681	325.94517164857206	370.23207887573017
baseline_year_1_arm_1	NDAR_INV001821	385.8786142049237	389.0279483687071	315.9252040052665
baseline_year_1_arm_1	NDAR_INV001822	385.84927032053497	360.8892387211188	412.2083717732881
baseline_year_1_arm_1	NDAR_INV001823	371.6918196316913	356.4173507821594	217.7526458434888
baseline_year_1_arm_1	NDAR_INV001824	215.91391706755465	488.565759883463	358.77955332980565
baseline_year_1_arm_1	NDAR_INV001825	345.5554629768616	403.2677698250485	463.63424033679945
baseline_year_1_arm_1	NDAR_INV001826	295.53736399907075	433.1589252948268	343.05766805722334
baseline_year_1_arm_1	NDAR_INV001827	233.88586984751305	447.8602071838493	427.79280943711325
baseline_year_1_arm_1	NDAR_INV001828	415.48715856725863	374.25536687817697	352.2953551132856
baseline_year_1_arm_1	NDAR_INV001829	242.94840210614913	463.20516572323265	492.7717025461937
baseline_year_1_arm_1	NDAR_INV001830	395.24522578698327	496.6750207030396	458.79035225991925
baseline_year_1_arm_1	NDAR_INV001831	274.2669085553531	476.1968686478169	285.91624540985356
baseline_year_1_arm_1	NDAR_INV001832	290.760334892497	446.7737102691911	341.76293110021845
baseline_year_1_arm_1	NDAR_INV001833	306.6331387087645	464.2182358812238	474.6276971808712
baseline_year_1_arm_1	NDAR_INV001834	303.52128774824274	478.20354345557644	419.815613267964
baseline_year_1_arm_1	NDAR_INV001835	344.5835165085125	203.65145529728383	380.557006727413
baseline_year_1_arm_1	NDAR_INV001836	272.9670296329278	388.7115694942366	263.9295425603509
baseline_year_1_arm_1	NDAR_INV001837	495.5367684912175	267.05515168807227	267.5405165191179
baseline_year_1_arm_1	NDAR_INV001838	492.1310921546369	288.45865354052034	331.3193730614782
baseline_year_1_arm_1	NDAR_INV001839	414.4487228322336	246.37064935560932	265.0281334641061
baseline_year_1_arm_1	NDAR_INV001840	335.24732188015395	388.13327622034	289.55562358251257
baseline_year_1_arm_1	NDAR_INV001841	396.8371638752212	271.34876239917804	285.11090237376413
baseline_year_1_arm_1	NDAR_INV001842	265.76299723273445	391.6179450451636	339.57938723832973
baseline_year_1_arm_1	NDAR_INV001843	370.6878883319753	398.94371291641403	402.1708860153227
baseline_year_1_arm_1	NDAR_INV001844	330.6185690856257	321.61681603467315	329.11584324203045
baseline_year_1_arm_1	NDAR_INV001845	451.1722280796359	213.90127391379562	269.0545746767208
baseline_year_1_arm_1	NDAR_INV001846	274.2660807584682	402.5378698807205	488.1678364039977
baseline_year_1_arm_1	NDAR_INV001847	227.4086190588134	250.71514971420368	449.4506187951319
baseline_year_1_arm_1	NDAR_INV001848	362.0479896635453	263.79791259080724	441.1792437672888
baseline_year_1_arm_1	NDAR_INV001849	248.22119860618037	257.04218435858365	499.121878959873
baseline_year_1_arm_1	NDAR_INV001850	327.50981015932894	340.4976238272002	445.8120250348328
baseline_year_1_arm_1	NDAR_INV001851	260.49588381177574	414.5769943547564	325.6886331984312
baseline_year_1_arm_1	NDAR_INV001852	329.3015126604827	200.73769634541546	249.46163935032678
baseline_year_1_arm_1	NDAR_INV001853	380.9612441485563	475.1368773622943	470.0753590877598
baseline_year_1_arm_1	NDAR_INV001854	369.39101225537314	451.48053315787746	428.2422593105255
baseline_year_1_arm_1	NDAR_INV001855	281.68776150106834	442.7639864192185	310.9372262443696
baseline_year_1_arm_1	NDAR_INV001856	251.7299325881898	222.26554413655856	413.7676379237578
baseline_year_1_arm_1	NDAR_INV001857	274.44997293361166	269.7825117338468	271.7670294527761
baseline_year_1_arm_1	NDAR_INV001858	366.9471095141415	262.7798857783837	247.79551052542996
baseline_year_1_arm_1	NDAR_INV001859	287.74954807007856	248.78058063585576	355.22034058234533
baseline_year_1_arm_1	NDAR_INV001860	295.2031168435494	410.6219226145018	284.40777044568944
baseline_year_1_arm_1	NDAR_INV001861	316.3160299371977	401.31179755138515	444.98356101442266
baseline_year_1_arm_1	NDAR_INV001862	397.6367171724033	399.833067944304	344.12986217120056
baseline_year_1_arm_1	NDAR_INV001863	230.73557340337538	440.2996648272433	474.1091918250818
baseline_year_1_arm_1	NDAR_INV001864	200.74607875717135	293.819172513591	497.0714196678841
baseline_year_1_arm_1	NDAR_INV001865	422.9552755805158	353.63592513903643	268.08634758267453
baseline_year_1_arm_1	NDAR_INV001866	201.665339836195	370.0740576355557	301.1581487102416
baseline_year_1_arm_1	NDAR_INV001867	496.208556273791	446.23451882036113	262.5757863644734
baseline_year_1_arm_1	NDAR_INV001868	479.752196960125	286.31834621122704	481.452402818223
baseline_year_1_arm_1	NDAR_INV001869	413.1788463443428	362.3645102180249	413.69684627907213
baseline_year_1_arm_1	NDAR_INV001870	348.000631146721	352.78131943875616	497.3798209774128
baseline_year_1_arm_1	NDAR_INV001871	223.239994219897	435.11885173156503	269.0964468584281
baseline_year_1_arm_1	NDAR_INV001872	239.14624101364743	301.89610022633195	214.67940900045392
baseline_year_1_arm_1	NDAR_INV001873	291.65804432103914	303.81704313374456	386.4226747765649
baseline_year_1_arm_1	NDAR_INV001874	350.45279597704734	287.16123744370657	238.97536813209555
baseline_year_1_arm_1	NDAR_INV001875	486.2187271713304	457.68222265916364	282.47457255831404
baseline_year_1_arm_1	NDAR_INV001876	227.81390543222722	371.83592571038963	202.56109869158612
baseline_year_1_arm_1	NDAR_INV001877	312.8197791300681	452.78248381201246	382.7448637138512
baseline_year_1_arm_1	NDAR_INV001878	455.8575222769213	398.3487159659526	404.1628316681242
baseline_year_1_arm_1	NDAR_INV001879	246.6608251990232	371.64869795909937	339.01332196318805
baseline_year_1_arm_1	NDAR_INV001880	293.7279131181723	224.19486434624054	340.7088665092757
baseline_year_1_arm_1	NDAR_INV001881	209.33004462384326	470.65865402604726	412.27485333027556
baseline_year_1_arm_1	NDAR_INV001882	234.96173576148328	476.4589141910709	223.7075204093269
baseline_year_1_arm_1	NDAR_INV001883	251.77742165338077	383.04057867401747	396.9465905077041
baseline_year_1_arm_1	NDAR_INV001884	200.28527390941335	388.33002069910816	218.10911327128574
baseline_year_1_arm_1	NDAR_INV001885	428.7295610529927	358.52640977326746	413.5237192535119
baseline_year_1_arm_1	NDAR_INV001886	271.76911117118	333.3995452014657	408.24588279592973
baseline_year_1_arm_1	NDAR_INV001887	418.12896118709415	234.4696149735138	475.8256962053611
baseline_year_1_arm_1	NDAR_INV001888	418.6010962002969	480.69459921025344	498.92332891935325
baseline_year_1_arm_1	NDAR_INV001889	385.09778324147345	311.06863278818355	296.5682352498313
baseline_year_1_arm_1	NDAR_INV001890	416.84191673239565	411.20716583142314	217.81865729889665
baseline_year_1_arm_1	NDAR_INV001891	357.6951926922106	430.21418405450925	291.12586675408124
baseline_year_1_arm_1	NDAR_INV001892	303.00749772354476	319.59849647547543	486.77063203170155
baseline_year_1_arm_1	NDAR_INV001893	477.9641309687213	342.2996403209935	284.80076085425685
baseline_year_1_arm_1	NDAR_INV001894	322.75567195187335	307.612583505352	456.31621320022964
baseline_year_1_arm_1	NDAR_INV001895	271.2554824912693	460.2984156906723	349.11162848177634
baseline_year_1_arm_1	NDAR_INV001896	207.54492521103828	242.3049161552245	480.2050778626041
baseline_year_1_arm_1	NDAR_INV001897	373.318240416182	496.0075532671572	299.45171107380366
baseline_year_1_arm_1	NDAR_INV001898	488.2704753312204	322.25446036206677	234.4318747907203
baseline_year_1_arm_1	NDAR_INV001899	288.74250957743664	312.1037730528967	313.7919269770096
baseline_year_1_arm_1	NDAR_INV001900	264.4774260500429	470.41915921810244	364.55412652220855
baseline_year_1_arm_1	NDAR_INV001901	417.1976667238286	274.68879457448924	336.4352654271348
baseline_year_1_arm_1	NDAR_INV001902	265.17018349888633	241.50688178829444	357.04118562081567
baseline_year_1_arm_1	NDAR_INV001903	488.8254782008639	220.98679878035526	455.9546335111642
baseline_year_1_arm_1	NDAR_INV001904	381.0591825376578	306.0845653392404	417.46147091845813
baseline_year_1_arm_1	NDAR_INV001905	388.1923091700491	374.4787709836079	486.6496545357606
baseline_year_1_arm_1	NDAR_INV001906	398.5886462470078	399.34853075063836	359.69651791008357
baseline_year_1_arm_1	NDAR_INV001907	288.244729404508	365.2949495423132	373.20061113378773
baseline_year_1_arm_1	NDAR_INV001908	402.42210170549595	420.2457697882293	355.8485829933091
baseline_year_1_arm_1	NDAR_INV001909	225.46882720805394	210.75958434927247	439.6389326313584
baseline_year_1_arm_1	NDAR_INV001910	265.4978131310515	454.72320608978333	322.43579320736495
baseline_year_1_arm_1	NDAR_INV001911	430.1959524936344	495.4151544630705	405.53712602463486
baseline_year_1_arm_1	NDAR_INV001912	254.7239080639393	421.3101019671365	288.9350977754202
baseline_year_1_arm_1	NDAR_INV001913	458.6297736454004	330.24286959954924	317.7354358304763
baseline_year_1_arm_1	NDAR_INV001914	347.98487027305515	306.5686521580232	369.58601591225215
baseline_year_1_arm_1	NDAR_INV001915	323.96901430649706	443.78269952493844	364.3601829965126
